auc,cold_auc,cold_hr@10,cold_hr@100,cold_hr@200,cold_hr@50,cold_mrr,cold_mrr_corrected,cold_ndcg@10,cold_ndcg@100,cold_ndcg@200,cold_ndcg@50,cold_semantic_missing_samples,cold_semantic_valid_auc,cold_semantic_valid_hr@10,cold_semantic_valid_hr@100,cold_semantic_valid_hr@200,cold_semantic_valid_hr@50,cold_semantic_valid_mrr_corrected,cold_semantic_valid_ndcg@10,cold_semantic_valid_ndcg@100,cold_semantic_valid_ndcg@200,cold_semantic_valid_ndcg@50,cold_semantic_valid_samples,experiment,few_hr@10,few_hr@100,few_hr@200,few_hr@50,few_ndcg@10,few_ndcg@100,few_ndcg@200,few_ndcg@50,hr@10,hr@100,hr@200,hr@50,mrr,mrr_corrected,ndcg@10,ndcg@100,ndcg@200,ndcg@50,peak_gpu_memory_mib,wall_time_seconds,warm_auc,warm_hr@10,warm_hr@100,warm_hr@200,warm_hr@50,warm_mrr,warm_mrr_corrected,warm_ndcg@10,warm_ndcg@100,warm_ndcg@200,warm_ndcg@50,zero_hr@10,zero_hr@100,zero_hr@200,zero_hr@50,zero_ndcg@10,zero_ndcg@100,zero_ndcg@200,zero_ndcg@50
0.9032560586929321,0.5533692836761475,0.0018348623998463154,0.0458715595304966,0.08440367132425308,0.01651376113295555,0.005822035949677229,0.0012668304843828082,0.0005303942016325891,0.00806272029876709,0.01333319116383791,0.003462264547124505,0.0,0.5533692836761475,0.0018348623998463154,0.0458715595304966,0.08440367132425308,0.01651376113295555,0.0012668304843828082,0.0005303942016325891,0.00806272029876709,0.01333319116383791,0.003462264547124505,545.0,a4_beta0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24437086284160614,0.5998344421386719,0.6943708658218384,0.4935430586338043,0.11721234768629074,0.11569181829690933,0.13491106033325195,0.207011878490448,0.22022998332977295,0.18973276019096375,23943,1011,0.9379581212997437,0.2684258222579956,0.6547770500183105,0.7548680305480957,0.5408552885055542,0.12826015055179596,0.12704059481620789,0.14823907613754272,0.22674386203289032,0.24075022339820862,0.20820724964141846,0.0018281536176800728,0.045703839510679245,0.0840950682759285,0.01645338162779808,0.0005284548969939351,0.008033241145312786,0.013284440152347088,0.003449605545029044
0.9216315150260925,0.763873815536499,0.0330275222659111,0.19266055524349213,0.2954128384590149,0.13027523458003998,0.022513562813401222,0.019008157774806023,0.01802167110145092,0.04878940433263779,0.06308799237012863,0.03872562199831009,0.0,0.763873815536499,0.0330275222659111,0.19266055524349213,0.2954128384590149,0.13027523458003998,0.019008157774806023,0.01802167110145092,0.04878940433263779,0.06308799237012863,0.03872562199831009,545.0,a4_beta05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24205298721790314,0.6124172210693359,0.7144039869308472,0.501655638217926,0.11387970298528671,0.11245882511138916,0.13145609200000763,0.20667046308517456,0.220967635512352,0.18864086270332336,23943,837,0.9372780323028564,0.26278433203697205,0.6540490984916687,0.7559599280357361,0.5384895205497742,0.12294148653745651,0.1217273473739624,0.14270661771297455,0.222329244017601,0.23662631213665009,0.2035095989704132,0.03290676325559616,0.19195613265037537,0.29433274269104004,0.12979890406131744,0.017955780029296875,0.04861101880669594,0.06285732984542847,0.03858402743935585
0.9161036014556885,0.6927140951156616,0.01834862306714058,0.15045872330665588,0.22752293944358826,0.078899085521698,0.014378282241523266,0.010535113513469696,0.009171690791845322,0.03359677270054817,0.0443948470056057,0.021977132186293602,0.0,0.6927140951156616,0.01834862306714058,0.15045872330665588,0.22752293944358826,0.078899085521698,0.010535113513469696,0.009171690791845322,0.03359677270054817,0.0443948470056057,0.021977132186293602,545.0,a4_frozen_beta05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24205298721790314,0.614072859287262,0.7102649211883545,0.5018212199211121,0.11809423565864563,0.11665275692939758,0.13467633724212646,0.2104710042476654,0.2238866239786148,0.19222965836524963,23943,592,0.9382595419883728,0.26424020528793335,0.6600545644760132,0.7581437230110168,0.5437670350074768,0.1283808946609497,0.1271776258945465,0.1471240073442459,0.2280135601758957,0.2416887879371643,0.20911547541618347,0.018281536176800728,0.14990860223770142,0.22669105231761932,0.0786106064915657,0.009138156659901142,0.03347393497824669,0.04423252120614052,0.02189677767455578
